20:03:00.234 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.0.Final
20:03:03.144 [main] INFO  o.s.c.g.r.RouteDefinitionRouteLocator - [lambda$initFactories$1,88] - Loaded RoutePredicateFactory [CloudFoundryRouteService]
20:03:03.581 [main] INFO  o.s.b.w.e.n.NettyWebServer - [start,111] - Netty started on port 19090
20:03:03.797 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,62] - initializer namespace from ans.namespace attribute : null
20:03:03.797 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$0,66] - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
20:03:03.798 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$1,73] - initializer namespace from namespace attribute :null
20:03:03.803 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
20:03:03.804 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
20:03:03.808 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of 14974b75-31e9-4ce7-b7f2-65df1308cde8
20:03:03.810 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
20:03:03.810 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
20:03:03.810 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
20:03:03.810 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
20:03:03.810 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
20:03:03.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Success to connect to server [localhost:8848] on start up, connectionId = 1754222583821_172.17.0.1_41458
20:03:03.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
20:03:03.931 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$583/0x000000080101c6c8
20:03:03.931 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Notify connected event to listeners.
20:03:03.931 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,78] - Grpc connection connect
20:03:03.932 [main] INFO  c.a.n.client.naming - [registerService,121] - [REGISTER-SERVICE] 81d26271-5c38-43e6-b049-a1a62269e5a1 registering service oj-gateway with instance Instance{instanceId='null', ip='192.168.2.6', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=null, preserved.register.source=SPRING_CLOUD}}
20:03:03.946 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,76] - nacos registry, DEFAULT_GROUP oj-gateway 192.168.2.6:19090 register finished
20:03:03.995 [main] INFO  c.w.g.OjGatewayApplication - [logStarted,57] - Started OjGatewayApplication in 4.223 seconds (process running for 6.371)
20:03:03.999 [main] INFO  c.a.n.c.c.i.CacheData - [<clinit>,67] - nacos.cache.data.init.snapshot = true 
20:03:04.009 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [subscribe] oj-gateway-local.yaml+DEFAULT_GROUP+81d26271-5c38-43e6-b049-a1a62269e5a1
20:03:04.016 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [add-listener] ok, tenant=81d26271-5c38-43e6-b049-a1a62269e5a1, dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP, cnt=1
20:03:04.016 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway-local.yaml, group=DEFAULT_GROUP
20:03:04.017 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [subscribe] oj-gateway+DEFAULT_GROUP+81d26271-5c38-43e6-b049-a1a62269e5a1
20:03:04.017 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [add-listener] ok, tenant=81d26271-5c38-43e6-b049-a1a62269e5a1, dataId=oj-gateway, group=DEFAULT_GROUP, cnt=1
20:03:04.017 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway, group=DEFAULT_GROUP
20:03:04.017 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [subscribe] oj-gateway.yaml+DEFAULT_GROUP+81d26271-5c38-43e6-b049-a1a62269e5a1
20:03:04.017 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-81d26271-5c38-43e6-b049-a1a62269e5a1-localhost_8848] [add-listener] ok, tenant=81d26271-5c38-43e6-b049-a1a62269e5a1, dataId=oj-gateway.yaml, group=DEFAULT_GROUP, cnt=1
20:03:04.018 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=oj-gateway.yaml, group=DEFAULT_GROUP
20:03:41.371 [boundedElastic-1] INFO  c.a.n.client.naming - [subscribe,167] - [SUBSCRIBE-SERVICE] service:oj-system, group:DEFAULT_GROUP, clusters: 
20:03:41.389 [boundedElastic-1] INFO  c.a.n.client.naming - [isChangedServiceInfo,184] - init new ips(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.2.6","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
20:03:41.391 [boundedElastic-1] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@oj-system -> [{"ip":"192.168.2.6","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@oj-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
20:03:41.893 [nacos-grpc-client-executor-localhost-18] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Receive server push request, request = NotifySubscriberRequest, requestId = 18
20:03:41.893 [nacos-grpc-client-executor-localhost-18] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [14974b75-31e9-4ce7-b7f2-65df1308cde8] Ack server push request, request = NotifySubscriberRequest, requestId = 18
20:21:42.703 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,95] - De-registering from Nacos Server now...
20:21:42.703 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,217] - [DEREGISTER-SERVICE] 81d26271-5c38-43e6-b049-a1a62269e5a1 deregistering service oj-gateway with instance: Instance{instanceId='null', ip='192.168.2.6', port=19090, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
20:21:42.710 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,115] - De-registration finished.
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,136] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,138] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,204] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,143] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,145] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
20:21:42.711 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,194] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,199] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,484] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,486] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,429] - Shutdown rpc client, set status to shutdown
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,431] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@145dcdfb[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
20:21:42.712 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,584] - Close current connection 1754222583821_172.17.0.1_41458
20:21:42.718 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,159] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@480033fc[Running, pool size = 4, active threads = 1, queued tasks = 0, completed tasks = 238]
20:21:42.718 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,318] - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@47bd801f[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 371]
20:21:42.718 [nacos-grpc-client-executor-localhost-238] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,63] - [1754222583821_172.17.0.1_41458]Ignore complete event,isRunning:false,isAbandon=false
20:21:42.718 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialWatcher - [stop,106] - [null] CredentialWatcher is stopped
20:21:42.719 [SpringApplicationShutdownHook] INFO  c.a.n.c.a.r.i.CredentialService - [free,100] - [null] CredentialService is freed
20:21:42.719 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,211] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
10:51:16.234 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.0.Final
10:51:16.609 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,87] - [settings] [req-serv] nacos-server port:8848
10:51:16.610 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,98] - [settings] [http-client] connect timeout:1000
10:51:16.612 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,105] - PER_TASK_CONFIG_SIZE: 3000.0
10:51:16.637 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
10:51:16.638 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
10:51:16.640 [main] INFO  c.a.n.c.a.r.i.CredentialWatcher - [loadCredential,165] - null No credential found
10:51:17.062 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,63] - LOCAL_SNAPSHOT_PATH:C:\Users\梨子\nacos\config
10:51:17.067 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of 563ad248-8469-4183-851a-cbc6c622ab8b_config-0
10:51:17.084 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$562/0x0000000800f11c20
10:51:17.085 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$563/0x0000000800f12040
10:51:17.086 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
10:51:17.087 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
10:51:17.111 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
10:51:17.157 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.026 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
10:51:18.026 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.035 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Try to connect to server on start up, server: {serverIp = 'localhost', server main port = 8848}
10:51:18.035 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.044 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
10:51:18.044 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
10:51:18.045 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.045 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$582/0x0000000800fed330
10:51:18.079 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,62] - limitTime:5.0
10:51:18.162 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.172 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Fail to connect server, after trying 1 times, last try server is {serverIp = 'localhost', server main port = 8848}, error = unknown
10:51:18.378 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.387 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Fail to connect server, after trying 2 times, last try server is {serverIp = 'localhost', server main port = 8848}, error = unknown
10:51:18.702 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:localhost ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
10:51:18.711 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [563ad248-8469-4183-851a-cbc6c622ab8b_config-0] Fail to connect server, after trying 3 times, last try server is {serverIp = 'localhost', server main port = 8848}, error = unknown
10:51:19.058 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,54] - isMultiInstance:false
